Encuentros
2010/03/19<br>Victoria 2-0 vs CHACARITA<br>10° fecha de Campeonato Clausura 2010<br>Huracán: Gastón Monzón; Ezequiel Filippetto, Goltz, Eduardo Domínguez y Diego Rodríguez; Jeréz, Patricio Toranzo, (89 Luciano Nieto), Gastón Esmerado y Adrián Peralta (54 Balvorín); Franzoia y Gino Clara (89 Gastón Machin).  DT: Rivoira.<br>Chacarita Juniors: Cejas; López, Echeverría, Grabinski y Zarif (60 Ramírez), Frezzotti, Federico Vismara, Centurión y Morales; Parra y Franco (72 Cano).<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Maglio.<br>Goles: 56 Gino Clara, 88 Goltz.<br>Expulsión: 85 Cano.
2010/03/26<br>Victoria 2-0 vs CENTRAL (ROS)<br>11° fecha de Campeonato Clausura 2010<br>Rosario Central: Galíndez; Chitzoff (78 Rivero), Burdisso, Valentini y García; Alexis Danelón (61 Zárate), Ballini, Gómez y Núñez; Zelaya (50 De León) y Caraglio.<br>Huracán: Gastón Monzón; Ezequiel Filippetto, Goltz, Eduardo Domínguez y Gastón Machin (76 Leandro Díaz); Patricio Toranzo, Gastón Esmerado, Adrián Peralta (83 Luciano Nieto) y Diego Rodríguez; Balvorín y Gino Clara (86 Leandro Benegas).  DT: Rivoira.<br>Estadio: Gigante de Arroyito (Rosario) -visitante-.<br>Árbitro: Favale.<br>Goles: 79 Adrián Peralta, 90+1 Leandro Benegas.
2010/04/02<br>Empate 0-0 vs COLÓN (SF)<br>12° fecha de Campeonato Clausura 2010<br>Huracán: Gastón Monzón; Ezequiel Filippetto, Goltz, Eduardo Domínguez y Gastón Machin; Gastón Esmerado, Adrián Peralta (89 Leandro Benegas), Diego Rodríguez y Patricio Toranzo; Gino Clara y Franzoia (79 Balvorín).  DT: Rivoira.<br>Colón: Pozo; Jhonatan Candia, Garcé (82 De Miranda), Torres y Caire; Fabianesi, Capurro, Rivarola y Gómez (55 Bertoglio); Fuertes y Ríos (70 Lucero).<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Jorge Baliño.
2010/04/06<br>Victoria 1-0 vs ARSENAL<br>13° fecha de Campeonato Clausura 2010<br>Huracán: Gastón Monzón; Ezequiel Filippetto, Goltz, Eduardo Domínguez y Gastón Machin; Gastón Esmerado, Adrián Peralta, Diego Rodríguez y Patricio Toranzo (46 Balvorín); Gino Clara (80 Luciano Nieto) y Franzoia (87 Leandro Benegas).  DT: Rivoira.<br>Arsenal: Campestrini; Hugo Nervo, Peppino, Tula y Pérez (78 Silva); Sena, Mosca (70 Yacuzzi), Marcone y Poggi (46 Jara); Leguizamón y Óbolo.<br>Estadio: Tomás A. Ducó -visitante-.<br>Árbitro: Pompei.<br>Gol: 62 Gino Clara.<br>Expulsión: 90+2 Gastón Esmerado.
2010/04/10<br>Victoria 3-1 vs GIMNASIA (LP)<br>14° fecha de Campeonato Clausura 2010<br>Huracán: Gastón Monzón; Jerez, Goltz, Ezequiel Filippetto y Villán; Gastón Machin, Patricio Toranzo (89 Luciano Nieto), Adrián Peralta, Diego Rodríguez; Gino Clara (69 Balvorín) y Franzoia (82 Leandro Benegas).  DT: Rivoira.<br>Gimnasia (La Plata): Sessa; Ormeño (72 Cuevas), Maldonado, Agüero e Iriarte; Encina, Rinaudo (81 Vizcarra), Aued y Romero (64 Villar), Pérez y Stracqualursi.<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Lunati.<br>Goles: 47 Franzoia, 53 Diego Rodríguez, 55 Agüero, 90+1 Balvorín.
2010/04/18<br>Derrota 0-3 vs SAN LORENZO<br>15° fecha de Campeonato Clausura 2010<br>San Lorenzo: Migliore; Martínez (81 Pintos), Meza, Bottinelli y Voboril; Gómez, Leiva, González (77 Reynoso) y Torres; Bordagaray y Gustavo Alfaro (68 Menseguez).<br>Huracán: Gastón Monzón; Ezequiel Filippetto, Goltz, Eduardo Domínguez y Diego Rodríguez; Gastón Machin (75 Jerez), Gastón Esmerado, Adrián Peralta y Patricio Toranzo; Gino Clara (89 Leandro Benegas) y Franzoia (46 Balvorín).  DT: Rivoira.<br>Estadio: Bidegain -visitante-.<br>Árbitro: Pitana.<br>Goles: 23 Gómez, 71 Bordagaray, 74 Leiva.<br>Expulsión: 66 Ezequiel Filippetto.
2010/04/24<br>Empate 0-0 vs INDEPENDIENTE<br>16° fecha de Campeonato Clausura 2010<br>Huracán: Gastón Monzón; Jerez, Goltz, Eduardo Domínguez y Diego Rodríguez; Gastón Machin, Gastón Esmerado, Adrián Peralta y Patricio Toranzo; Gino Clara (64 Franzoia) y Leandro Benegas (76 Laurito).  DT: Rivoira.<br>Independiente: Gabbarini; Galeano, Tuzzio, Velázquez y Mareque; Piatti, Acevedo, Mancuello (59 Patricio Rodríguez) y Gracián (59 Gandin); Núñez (73 Fredes) y Silvera.<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Pezzotta.
2010/05/02<br>Derrota 0-1 vs BANFIELD<br>17° fecha de Campeonato Clausura 2010<br>Banfield: Bologna; Toledo, Delfino, Segovia y Shaffer; Cardaccio, Pio, Sardella y Laso (87 Yeri); García (65 Marchant) y Di Vanni (71 Salmerón).<br>Huracán: Gastón Monzón; Ezequiel Filippetto, Goltz, Eduardo Domínguez y Diego Rodríguez; Gastón Machin (79 Laurito), Gastón Esmerado, Adrián Peralta (73 Leandro Díaz) y Patricio Toranzo; Franzoia y Leandro Benegas (60 Balvorín).  DT: Rivoira.<br>Estadio: Sola -visitante-.<br>Árbitro: Lunati.<br>Gol: 59 Laso.
2010/05/09<br>Victoria 2-1 vs BOCA JUNIORS<br>18° fecha de Campeonato Clausura 2010<br>Boca Juniors: García; Ibarra, Muñoz, Paletta y Krupoviesa; Chávez (46 Marino), Medel (46 Erbes), Giménez (80 Viatri), Riquelme, Gaitán y Palermo.<br>Huracán: Gastón Monzón; Jerez, Goltz, Eduardo Domínguez y Diego Rodríguez; Gastón Machin Gastón Esmerado, Adrián Peralta y Patricio Toranzo (89 Ezequiel Filippetto), Gino Clara (81 Ortiz López) y Balvorín (90 Alan Sánchez).  DT: Rivoira.<br>Estadio: Bombonera -visitante-.<br>Árbitro: Pitana.<br>Goles: 45 Adrián Peralta, 50 Paletta, 79 Gastón Machin.<br>Expulsión: 58 Krupoviesa.
2010/05/16<br>Derrota 1-2 vs ARGENTINOS<br>19° fecha de Campeonato Clausura 2010<br>Huracán: Gastón Monzón; Jerez, Goltz, Eduardo Domínguez y Diego Rodríguez; Gastón Machin, Gastón Esmerado, Adrián Peralta (63 Ortiz López) y Patricio Toranzo, Gino Clara (81 Alan Sánchez) y Balvorín (46 Franzoia).  DT: Rivoira.<br>Argentinos Juniors: Ojeda; Sabia, Caruzzo, Gentiletti y Prósperi; Ortigoza, Mercier, Oberman (90 Pavlovich) y Coria (88 Raymonda); Sosa y Calderón (85 Federico Domínguez).<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Laverni.<br>Goles: 24 Mercier, 78 Coria, 89 Alan Sánchez.<br>Expulsiones: 67 Goltz, 84 Jerez.
2010/08/07<br>Victoria 2-1 vs ARGENTINOS<br>1° fecha de Campeonato Apertura 2010<br>Argentinos Juniors: Navarro; Prósperi, Sabia, Gentiletti y Escudero; Oberman, Basualdo, Mercier y Ocampo (46 Recalde); Romero (62 Barrera) y Vargas (66 Pérez Tarifa).<br>Huracán: Gastón Monzón; Peña, Matías Quintana, Ezequiel Filippetto y Formica; Montiglio (73 Darío Soplán), Gastón Machin (54 Mariano Martínez), Brítez Ojeda y Luciano Nieto; Otálvaro (46 Morales) y Zárate.  DT: Rivoira.<br>Estadio: Tomás A. Ducó -visitante-.<br>Árbitro: Pompei.<br>Goles: 41 Vargas, 69 Mariano Martínez, 71 Montiglio.<br>Expulsión: 74 Pérez Tarifa.
2010/08/15<br>Derrota 0-1 vs RIVER PLATE<br>2° fecha de Campeonato Apertura 2010<br>Huracán: Gastón Monzón; Peña (82 Otálvaro), Carlos Quintana, Facundo Quiroga y Hereñú (67 Orlando); Montiglio, Brítez Ojeda, Gastón Machin y Luciano Nieto (33 Mariano Martínez); Angel Morales y Rolando Zárate.  DT: Rivoira.<br>River Plate: Carrizo; Ferrari, Maidana, Ferrero y Carlos Arano; Affranchino, Almeyda, Pereyra (87’ Rojas) y Ortega; Buonanotte (69 Caruso) y Funes Mori (77 Ballon).<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Laverni.<br>Gol: 12 Affranchino.<br>Expulsión: 71 Ortega.
2010/08/22<br>Derrota 0-2 vs ARSENAL<br>3° fecha de Campeonato Apertura 2010<br>Arsenal: Campestrini; Hugo Nervo, López, Aguilar y Krupoviesa; Sena (71 González), Ortiz, Leiva y Mosca (83 Franzoia); Leguizamón (74 Alustiza) y Óbolo.<br>Huracán: Gastón Monzón; Peña, Facundo Quiroga, Carlos Quintana y Diego Rodríguez; Montiglio, Brítez Ojeda (75 Bottaro), Gastón Machin y Angel Morales (62 Orlando); Martínez y Rolando Zárate.  DT: Rivoira.<br>Estadio: Viaducto -visitante-.<br>Árbitro. Beligoy.<br>Goles: 17 Óbolo, 63 Leguizamón.
2010/08/27<br>Empate 1-1 vs NEWELL'S (ROS)<br>4° fecha de Campeonato Apertura 2010<br>Huracán: Gastón Monzón; Ezequiel Filippetto, Facundo Quiroga, Carlos Quintana y Montiglio; Gastón Machin, Brítez Ojeda, D. Rodríguez y Angel Morales (74 Mariano Torres); Mariano Martínez y Rolando Zárate.  DT: Rivoira.<br>Newell's Old Boys: Peratta; Alayes, Schiavi, Cichero y Sperduti (86 Vella); Villalba, Mateo, Estigarribia y Formica; L. Rodríguez (67 Velázquez) y Iván Borghello (83 Salvatierra).<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Álvarez.<br>Goles: 20 Rolando Zárate, 50 Sperduti.
2010/09/05<br>Victoria 2-1 vs QUILMES<br>5° fecha de Campeonato Apertura 2010<br>Quilmes: Trípodi; Fontanini, Gioda, Gerlo y Broggi; Cerro, O. Morales (77 Caneo), Hirsig (81 Romeo) y Raymonda; Varela (67 D. Torres) y J. Morales.<br>Huracán: Gastón Monzón; Ezequiel Filippetto, Facundo Quiroga, Carlos Quintana (72 Peña) y Montiglio; Gastón Machin (63 Luciano Nieto), Brítez Ojeda, Diego Rodríguez y Angel Morales (80 Mariano Torres); Rolando Zárate y M. Martínez.  DT: Rivoira.<br>Estadio: Centenario -visitante-.<br>Árbitro: Pezzotta.<br>Goles: 1 Hirsig, 45 Carlos Quintana, 74 Luciano Nieto.
2010/09/11<br>Empate 2-2 vs BANFIELD<br>6° fecha de Campeonato Apertura 2010<br>Huracán: Gastón Monzón; Ezequiel Filippetto, Facundo Quiroga, Carlos Quintana y Montiglio (76 Orlando), Brítez Ojeda, Luciano Nieto, Diego Rodríguez y Angel Morales (57 Mariano Torres); Mariano Martínez (89 Darío Soplán) y Rolando Zárate.  DT: Rivoira.<br>Banfield: Bologna; Toledo, Dos Santos, López y Bustamante; Quinteros (85 Romero), Rosada, Erviti y Carrusca (66 García); Méndez y Zelaya (81 Barrales).<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Furchi.<br>Goles: 10 y 56 Rolando Zárate, 17 Carrusca, 62 Zelaya.
2010/09/17<br>Derrota 0-3 vs GIMNASIA (LP)<br>7° fecha de Campeonato Apertura 2010<br>Gimnasia (La Plata): Sessa; Moreira, Masuero, Agüero e Iriarte (79 Landa); Encina, Rinaudo, Frezzotti y Neira (74 Córdoba); Graf (62 Castro) y Navarro.<br>Huracán: Gastón Monzón; Peña, Facundo Quiroga, Carlos Quintana y Diego Rodríguez (46 Formica); Montiglio, Gastón Machin, Luciano Nieto y Mariano Torres ((46 Brítez Ojeda (68 Lencina)); Mariano Martínez y Rolando Zárate.  DT: Rivoira.<br>Estadio: El Bosque (La Plata).<br>Árbitro: Faraoni.<br>Goles: 34 Navarro, 83 y 90+2 Encina.
2010/09/26<br>Empate 1-1 vs GODOY CRUZ (MZA)<br>8° fecha de Campeonato Apertura 2010<br>Huracán: Gastón Monzón; Peña (79 Alejandro Quintana), Facundo Quiroga, Cura, Formica, Montiglio (58 Villán), Gastón Machin, Ezequiel Filippetto (46 Luciano Nieto), Angel Morales, Mariano Martínez y Rolando Zárate.  DT: Brindisi.<br>Godoy Cruz: Ibáñez; Russo, Sigali, Curbelo y García (86 Carranza), Villar, Olmedo, Rojas y Ramírez, Castillo (73 Piñero da Silva) y Salinas (65 Sánchez).<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Abal.<br>Goles: 44 Castillo, 45 Gastón Machin.<br>Expulsiones: 16 Ramírez, 83 Gastón Machin.
2010/10/02<br>Derrota 0-3 vs RACING<br>9° fecha de Campeonato Apertura 2010<br>Racing Club: De Olivera; Cáceres (74 Ayala), M. Martínez, Aveldaño, Cahais, Patricio Toranzo, Yacob, J. L. Fernández (80 Licht), Moreno, Hauche y Lugüercio (71 Bieler).<br>Huracán: Gastón Monzón; Ezequiel Filippetto (71 Mariano Martínez), Facundo Quiroga, Carlos Quintana y Cura (5 Formica); Montiglio, Rodrigo Battaglia, Angel Morales y Diego Rodríguez; Luciano Nieto (46 Alejandro Quintana) y Rolando Zárate.  DT: Brindisi.<br>Estadio: Cilindro -visitante-.<br>Árbitro: Pablo Díaz.<br>Goles: 15 Hauche, 25 Fernández, 79 Moreno.
2010/10/09<br>Empate 1-1 vs ALL BOYS<br>10° fecha de Campeonato Apertura 2010<br>Huracán: Gastón Monzón; Lemos, Ezequiel Filippetto, Carlos Quintana y Diego Rodríguez (64 Luciano Nieto); Montiglio (54 Darío Soplán), Rodrigo Battaglia, Gastón Machin y Angel Morales; Otálvaro y Rolando Zárate (40 Orlando).  DT: Brindisi.<br>All Boys: Cambiasso; Ferrari, Casteglione, Eduardo Domínguez y Soto (27 Pérez García); Sánchez, Barrientos, Ereros (75 Fabbiani) y Grazzini (71 Ariel Zárate); Juan Rodríguez y Matos.<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Germán Delfino.<br>Goles: 76 Ferrari, 93+3 Darío Soplán.
2010/10/17<br>Derrota 0-2 vs BOCA JUNIORS<br>11° fecha de Campeonato Apertura 2010<br>Boca Juniors: Lucchetti; Medel (84 Gastón Sauro), Caruzzo, Insaurralde y Méndez; Erbes, Giménez, Chávez y Escudero (69 Monzón), Viatri (78 Mouche) y Palermo.<br>Huracán: Gastón Monzón; Ezequiel Filippetto, Facundo Quiroga, Carlos Quintana y Lemos; Montiglio (46 Formica), Gastón Machin (46 Luciano Nieto), Rodrigo Battaglia y Diego Rodríguez (62 Mariano Martínez), Angel Morales y Rolando Zárate.  DT: Brindisi.<br>Estadio: Bombonera -visitante-.<br>Árbitro: Álvarez.<br>Goles: 45 Palermo, 67 Viatri.
2010/10/24<br>Victoria 3-0 vs SAN LORENZO<br>12° fecha de Campeonato Apertura 2010<br>Huracán: Gastón Monzón; Lemos (62 Ezequiel Filippetto), Facundo Quiroga, Carlos Quintana y Cura; Montiglio, Darío Soplán, Rodrigo Battaglia y Diego Rodríguez; Luciano Nieto (75 Rolando Zárate) y Bottaro (59 Lencina).  DT: Brindisi.<br>San Lorenzo: Migliore; Aguirre, Meza (69 Tula), Bottinelli y Rivero; Juan Torres, Aureliano Torres, Benítez (70 Rusculleda) y Romagnoli; Menseguez y Balsas (62 Rovira).<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Lunati.<br>Goles: 17 Carlos Quintana, 51 Facundo Quiroga, 72 Diego Rodríguez.
2010/11/05<br>Derrota 0-4 vs OLIMPO (BB)<br>13° fecha de Campeonato Apertura 2010<br>Olimpo: Tombolini; Casais, Mosset, Tejera y Villanueva; Galván (77 Aguirre), Brum, Cobo (82 Schefer) y Vega; Furch y Bareiro (69 Rolle).<br>Huracán: Gastón Monzón; Lemos (46 Lencina), Facundo Quiroga, Carlos Quintana y Cura; Montiglio (69 Otálvaro), Rodrigo Battaglia, Darío Soplán y Diego Rodríguez; Luciano Nieto y Bottaro (46 Rolando Zárate).  DT: Brindisi.<br>Estadio: Carminatti (Bahía Blanca) -visitante-.<br>Árbitro: Mauro Vigliano.<br>Goles: 9 Galván, 27 Brum, 34 Bareiro, 57 Vega.
2010/11/12<br>Derrota 1-2 vs COLÓN (SF)<br>14° fecha de Campeonato Apertura 2010<br>Huracán: Gastón Monzón; Lemos, Ezequiel Filippetto, Facundo Quiroga y Rodríguez (65 Peña); Gastón Machin, Rodrigo Battaglia, Darío Soplán (46 Lencina) y Montiglio; Luciano Nieto y Zárate (72 Calviño).  DT: Brindisi.<br>Colón: Pozo; Raldes, Garcé, Gou- y Ismael Quílez (74 Curuchet); Bellone (68 Ramírez), Fabianesi, Juan Quiroga y Díaz; Higuaín y Larrivey.<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Germán Delfino.<br>Goles: 35 Larrivey, 55ec J. Quiroga, 86 Gou-.<br>Expulsión: 70 Gastón Monzón.
2010/11/20<br>Derrota 0-2 vs ESTUDIANTES (LP)<br>15° fecha de Campeonato Apertura 2010<br>Estudiantes de La Plata: Orión; Roncaglia, F. Fernández (78 López), Re y Mercado; Braña, Verón, Rojo (90 Iberbia) y Hoyos (46 Benítez); Pérez y G. Fernández.<br>Huracán: Lucas Calviño; Peña, Facundo Quiroga, Carlos Quintana y Lemos; Montiglio (78 Bottaro), Rodrigo Battaglia, Darío Soplán y Rodríguez (45 Lencina); Rolando Zárate (65 Angel Morales) y Luciano Nieto.  DT: Brindisi.<br>Estadio: Centenario -visitante-.<br>Árbitro: Baldassi.<br>Goles: 9 Mercado, 58 Pérez.
2010/11/29<br>Derrota 1-2 vs LANÚS<br>16° fecha de Campeonato Apertura 2010<br>Huracán: Lucas Calviño; Peña (60 Montiglio), Ezequiel Filippetto y Carlos Quintana y Villán; Lemos, Rodrigo Battaglia, Darío Soplán y Angel Morales; Luciano Nieto (55 Lencina) y Rolando Zárate (81 Bottaro).  DT: Brindisi.<br>Lanús: Caranta; Grana, Hoyos, Goltz y Luciano Balbi; Ledesma (65 Blanco), Pelletieri, Pizarro y Romero (77 Ramírez); Salcedo (81 Castillejos) y Regueiro.<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Mauro Vigliano.<br>Goles: 7 Goltz, 26 Ezequiel Filippetto, 82 Castillejos.<br>Expulsión: 89 Regueiro.
2010/12/05<br>Derrota 1-3 vs TIGRE<br>17° fecha de Campeonato Apertura 2010<br>Tigre: Islas; Pérez, Echeverría, Blengio y González (26 Díaz); Castaño, R. Martínez, Leone y D. Morales (72 Botta); Altobelli (79 Telechea) y Stracqualursi.<br>Huracán: Gastón Monzón; Lemos, Ospina, Carlos Quintana (69 Villán) y Facundo Quiroga; Luciano Nieto (60 Lencina), Rodrigo Battaglia, Darío Soplán y Angel Morales (65 Nicolás Vélez); Roffés y Rolando Zárate.  DT: Brindisi.<br>Estadio: Della Giovanna -visitante-.<br>Árbitro: Patricio Loustau.<br>Goles: 6 y 31 Stracqualursi, 29 Rolando Zárate, 38 Altobelli.
2010/12/08<br>Derrota 0-2 vs VÉLEZ SARSFIELD<br>18° fecha de Campeonato Apertura 2010<br>Vélez Sarsfield: Barovero; Cubero (46 Cristaldo), Domínguez, Ortiz y Bella; Díaz, Somoza, Zapata y Moralez (76 Canteros); Martínez y Silva (89 Álvarez).<br>Huracán: Gastón Monzón; Villán, Carlos Quintana, Facundo Quiroga y Diego Rodríguez (57 Lemos); Rodrigo Battaglia, Gastón Machin, Darío Soplán y Montiglio (68 Lencina); Angel Morales (52 Bottaro) y Rolando Zárate.  DT: Brindisi.<br>Estadio: Amalfitani -visitante-.<br>Árbitro: Pitana.<br>Goles: 52 y 84 Cristaldo.<br>Expulsión: 81 Monzón.
2010/12/13<br>Victoria 1-0 vs INDEPENDIENTE<br>19° fecha de Campeonato Apertura 2010<br>Huracán: Lucas Calviño; Lemos, Facundo Quiroga, Carlos Quintana (74 Ospina) y Villán; Rodrigo Battaglia, Gastón Machin, Darío Soplán y Angel Morales (64 Angeloff); Oviedo y Roffés (56 Luciano Nieto).  DT: Brindisi.<br>Independiente: Gabbarini; Tuzzio, Matheu, J. Veláquez y Cabrera (46 Rodríguez); Battión, Pérez, M. Velázquez y Gracián (73 Martínez; parra (73 Gómez) y Silvera.<br>Estadio: Tomás A. Ducó -local-.<br>Árbitro: Ceballos.<br>Gol: 47 Roffés.
